Latitude,Longitude,Time,Value,alt_20_ku,range_ice_sheet_20_ku,iono_cor_alt_20_ku,mean_sea_surf_sol1_20_ku,geoid_01,mod_dry_tropo_cor_zero_altitude_01,rad_wet_tropo_cor_01_ku,mod_wet_tropo_cor_meas_altitude_01,solid_earth_tide_01,pole_tide_01
-80.234916,313.51840599999997,684061272.0,658.1476999999926,831550.2174,830912.2629,-0.004,-17.7136,-17.7136,-2.2556000000000003,-0.21660000000000001,-0.0071,-0.004,0.0006000000000000001
-80.26281399999999,313.20777499999997,684061273.0,636.4976999999452,831553.5782999999,830937.4471,0.0068000000000000005,-17.9066,-17.9066,-2.2560000000000002,-0.20770000000000002,-0.0073,-0.0037,0.0007
-80.290437,312.89540999999997,684061274.0,609.1995999999388,831556.7263,830968.1271,0.0038,-18.1416,-18.1416,-2.2566,-0.20320000000000002,-0.0074,-0.0035,0.0007
-80.317782,312.58131299999997,684061275.0,575.1355000000613,831559.9927000001,831005.7169,0.0071,-18.412100000000002,-18.412100000000002,-2.2574,-0.19460000000000002,-0.0076,-0.0033,0.0006000000000000001
-80.344848,312.265486,684061276.0,534.5663000000062,831563.0509,831049.4993,-0.0033,-18.565,-18.565,-2.2582,-0.18580000000000002,-0.0077,-0.003,0.0006000000000000001
-80.424345,311.307666,684061279.0,369.9793000000469,831572.2691,831224.0512,0.0038,-19.3093,-19.3093,-2.2603,-0.1938,-0.0082,-0.0024000000000000002,0.0006000000000000001
-80.45027,310.984961,684061280.0,346.7918999999653,831575.2984,831250.6006,0.007200000000000001,-19.6327,-19.6327,-2.2607,-0.2064,-0.0083,-0.0021000000000000003,0.0006000000000000001
-80.475903,310.660548,684061281.0,327.88200000006316,831578.1311,831272.5782999999,-0.0106,-19.861700000000003,-19.861700000000003,-2.2609,-0.1947,-0.008400000000000001,-0.0019,0.0006000000000000001
-80.50124199999999,310.334433,684061282.0,318.62109999999257,831581.0657,831285.0487,-0.0211,-20.131,-20.131,-2.2608,-0.1902,-0.0085,-0.0017000000000000001,0.0007
-80.526285,310.006622,684061283.0,329.0294999999203,831583.8084,831277.7390000001,-0.057800000000000004,-20.4127,-20.4127,-2.2605,-0.2283,-0.0086,-0.0014,0.0006000000000000001
-80.55103,309.677122,684061284.0,353.8032000000458,831586.6478,831255.9961,0.0082,-20.6755,-20.6755,-2.2601,-0.22340000000000002,-0.0086,-0.0012000000000000001,0.0005
-80.575474,309.345939,684061285.0,390.044000000092,831589.3,831222.7037,-0.0097,-20.9545,-20.9545,-2.2596000000000003,-0.2235,-0.008700000000000001,-0.001,0.0006000000000000001
-80.599615,309.013083,684061286.0,433.40229999997445,831592.044,831182.3264,-0.0184,-21.1747,-21.1747,-2.2592000000000003,-0.23220000000000002,-0.0088,-0.0008,0.0006000000000000001
-80.62344999999999,308.678561,684061287.0,461.12300000005047,831594.6056,831157.5114,-0.040600000000000004,-21.4845,-21.4845,-2.2589,-0.2449,-0.0089,-0.0005,0.0006000000000000001
-80.64697799999999,308.342381,684061288.0,464.358700000047,831597.2545,831157.2866,-0.0475,-21.839100000000002,-21.839100000000002,-2.2587,-0.24580000000000002,-0.009000000000000001,-0.00030000000000000003,0.0006000000000000001
-80.67019599999999,308.004553,684061289.0,448.9513000000348,831599.7258,831175.3709,-0.030000000000000002,-22.0756,-22.0756,-2.2588,-0.2325,-0.0091,-0.0001,0.0006000000000000001
-80.693101,307.66508699999997,684061290.0,422.84719999995923,831602.2796,831204.2584,-0.026500000000000003,-22.314700000000002,-22.314700000000002,-2.2589,-0.2267,-0.0092,0.0002,0.0006000000000000001
-80.71569199999999,307.323992,684061291.0,388.5781999999851,831604.7847,831241.2507,-0.0161,-22.5451,-22.5451,-2.259,-0.225,-0.009300000000000001,0.0004,0.0006000000000000001
-80.737965,306.98128099999997,684061292.0,348.4846000000345,831607.1196,831283.9326,-0.0303,-22.7909,-22.7909,-2.2594000000000003,-0.21810000000000002,-0.0095,0.0006000000000000001,0.0005
-80.759919,306.636964,684061293.0,294.6317999999717,831609.5299,831340.4778,-0.0022,-23.0972,-23.0972,-2.2597,-0.222,-0.009600000000000001,0.0009000000000000001,0.0005
-80.823843,305.5945,684061296.0,103.2665999999892,831616.2444,831539.176,-0.013000000000000001,-23.791,-23.791,-2.2618,-0.13440000000000002,-0.01,0.0016,0.0004
-80.884812,304.538049,684061299.0,121.37119999999477,831622.6539,831528.0045,-0.0135,-24.2684,-24.2684,-2.2622,-0.1804,-0.0103,0.0023,0.0004
-80.904468,304.182858,684061300.0,118.8225000000516,831624.6274,831532.5295,-0.016800000000000002,-24.2668,-24.2668,-2.2623,-0.18150000000000002,-0.010400000000000001,0.0025,0.00030000000000000003
-80.92378699999999,303.826172,684061301.0,118.01529999996684,831626.657,831535.4751,-0.007500000000000001,-24.3835,-24.3835,-2.2624,-0.1831,-0.010400000000000001,0.0028,0.00030000000000000003
-80.94276699999999,303.46801,684061302.0,118.6545999999974,831628.6377,831537.0005,-0.016,-24.5588,-24.5588,-2.2626,-0.18330000000000002,-0.0105,0.003,0.00030000000000000003
-80.961405,303.108386,684061303.0,120.03739999999851,831630.474,831537.2706,-0.012100000000000001,-24.3777,-24.3777,-2.2627,-0.185,-0.0105,0.0032,0.00030000000000000003
-80.9797,302.74732,684061304.0,120.65199999996499,831632.3593,831538.7669,-0.026000000000000002,-24.5836,-24.5836,-2.2627,-0.191,-0.0105,0.0035,0.0002
-80.997648,302.38482899999997,684061305.0,122.48919999998512,831634.1049,831539.0084,-0.0211,-24.924500000000002,-24.924500000000002,-2.2628,-0.1882,-0.0105,0.0037,0.0002
-81.01525,302.020933,684061306.0,120.75919999994896,831635.8946,831542.3344,-0.0083,-24.7391,-24.7391,-2.2629,-0.1928,-0.0106,0.0039000000000000003,0.0002
-81.032501,301.65565,684061307.0,121.25379999993183,831637.5495,831543.4627,-0.0329,-24.678,-24.678,-2.263,-0.1975,-0.0106,0.004200000000000001,0.0002
-81.049401,301.289001,684061308.0,120.05109999999534,831639.2437,831546.4362,-0.0142,-24.7784,-24.7784,-2.2631,-0.19240000000000002,-0.010700000000000001,0.0044,0.0001
-81.065947,300.921007,684061309.0,118.5254000001181,831640.8078000001,831549.4585,-0.0146,-24.710700000000003,-24.710700000000003,-2.2631,-0.1925,-0.010700000000000001,0.0047,0.0001
-81.082137,300.551688,684061310.0,116.81890000004377,831642.4065,831552.9595,-0.0073,-24.9127,-24.9127,-2.2632000000000003,-0.1937,-0.010700000000000001,0.0049,0.0001
-81.09796899999999,300.181067,684061311.0,115.7524999999389,831643.8798,831555.6654,-0.022600000000000002,-25.0564,-25.0564,-2.2633,-0.201,-0.0108,0.0051,0.0001
-81.11344199999999,299.809165,684061312.0,114.23229999996107,831645.3829,831558.4597,-0.0004,-24.843300000000003,-24.843300000000003,-2.2634000000000003,-0.2074,-0.0108,0.0054,0.0
-81.128553,299.43600699999996,684061313.0,114.45249999994263,831646.7655,831559.6846,0.005200000000000001,-24.8888,-24.8888,-2.2633,-0.2303,-0.0108,0.0056,0.0
-81.143301,299.06161499999996,684061314.0,116.50579999988041,831648.173,831559.1314000001,-0.0059,-24.971300000000003,-24.971300000000003,-2.2633,-0.2296,-0.0108,0.0059,0.0
-81.157684,298.686013,684061315.0,117.66799999997244,831649.5315,831559.1436000001,0.005,-24.7973,-24.7973,-2.2633,-0.2306,-0.0108,0.0061,0.0
-81.1717,298.30922599999997,684061316.0,118.55460000002384,831650.7766,831559.531,-0.0007,-24.8182,-24.8182,-2.2632000000000003,-0.2331,-0.0108,0.0063,-0.0001
-81.18534799999999,297.93127899999996,684061317.0,117.38889999993313,831652.0394,831562.0837000001,-0.0001,-24.9405,-24.9405,-2.2632000000000003,-0.2359,-0.0108,0.0066,-0.0001
-81.198624,297.552199,684061318.0,118.88550000000224,831653.1937,831561.6238,0.0031000000000000003,-24.825400000000002,-24.825400000000002,-2.2632000000000003,-0.2368,-0.0108,0.0068000000000000005,-0.0001
-81.211529,297.17201,684061319.0,117.36099999995102,831654.3608,831564.2209000001,-0.022500000000000003,-24.703100000000003,-24.703100000000003,-2.2632000000000003,-0.2393,-0.0108,0.0071,-0.0001
-81.22406099999999,296.79073999999997,684061320.0,120.06919999997224,831655.4242,831562.714,0.0129,-24.874100000000002,-24.874100000000002,-2.2632000000000003,-0.2417,-0.0108,0.0073,-0.0002
-81.236216,296.408417,684061321.0,123.11199999995847,831656.4957,831560.9353,-0.021,-25.03,-25.03,-2.2631,-0.2449,-0.0108,0.0076,-0.0002
-81.247995,296.025068,684061322.0,125.43379999997244,831657.4680999999,831559.3927,-0.0043,-24.852,-24.852,-2.2631,-0.2466,-0.0108,0.0078000000000000005,-0.0002
-81.259396,295.640722,684061323.0,127.6415000000218,831658.4439000001,831558.0905,0.007,-24.7938,-24.7938,-2.2631,-0.24600000000000002,-0.0108,0.008,-0.0002
-81.270417,295.255407,684061324.0,129.67729999998642,831659.3255,831557.1101,0.011000000000000001,-24.971300000000003,-24.971300000000003,-2.2631,-0.24650000000000002,-0.010700000000000001,0.0083,-0.00030000000000000003
-81.28105599999999,294.869152,684061325.0,130.6705000000214,831660.2056,831556.9576,-0.0111,-24.9141,-24.9141,-2.2631,-0.2424,-0.010700000000000001,0.0085,-0.00030000000000000003
-81.291313,294.481988,684061326.0,129.98920000001712,831660.9961,831558.4602,-0.015700000000000002,-24.9405,-24.9405,-2.2631,-0.24250000000000002,-0.0106,0.0088,-0.00030000000000000003
-81.30118499999999,294.09394499999996,684061327.0,127.65559999998399,831661.7805,831561.8127,-0.0043,-25.186700000000002,-25.186700000000002,-2.2631,-0.2424,-0.0106,0.009000000000000001,-0.00030000000000000003
-81.310673,293.70505399999996,684061328.0,125.98019999993835,831662.5157,831564.2719,-0.028200000000000003,-25.2134,-25.2134,-2.2631,-0.2406,-0.0105,0.009300000000000001,-0.0004
-81.319773,293.315345,684061329.0,129.97420000008754,831663.1687,831560.9622,0.009600000000000001,-25.2883,-25.2883,-2.263,-0.2351,-0.010400000000000001,0.0095,-0.0004
-81.328486,292.92485,684061330.0,157.83329999993012,831663.8082,831533.8832,-0.0236,-25.4055,-25.4055,-2.2627,-0.22590000000000002,-0.010400000000000001,0.0098,-0.0004
-81.33681,292.533602,684061331.0,192.42650000003874,831664.3702,831499.8461,-0.0328,-25.3944,-25.3944,-2.2625,-0.2223,-0.0102,0.01,-0.0004
-81.34474399999999,292.14163199999996,684061332.0,232.01750000005998,831664.9139,831461.007,-0.043300000000000005,-25.596400000000003,-25.596400000000003,-2.2621,-0.21860000000000002,-0.010100000000000001,0.0103,-0.0005
-81.35228599999999,291.748974,684061333.0,266.2772999999205,831665.3849,831427.2628,-0.0097,-25.672700000000003,-25.672700000000003,-2.2617000000000003,-0.22110000000000002,-0.01,0.0105,-0.0005
-81.359436,291.355661,684061334.0,297.88639999991614,831665.8328,831396.1103000001,-0.033800000000000004,-25.6599,-25.6599,-2.2613000000000003,-0.2197,-0.0099,0.0108,0.0
-81.366193,290.961725,684061335.0,324.25710000000464,831666.2128,831370.5203,-0.0438,-26.0501,-26.0501,-2.2609,-0.22080000000000002,-0.0098,0.011000000000000001,0.0
-81.372556,290.567201,684061336.0,347.6919999999709,831666.5649,831347.5361,-0.0553,-26.1404,-26.1404,-2.2606,-0.2182,-0.0097,0.011300000000000001,0.0
-81.378524,290.172124,684061337.0,366.093599999995,831666.8539,831329.2768,-0.036500000000000005,-26.015800000000002,-26.015800000000002,-2.2605,-0.2152,-0.009600000000000001,0.0115,0.0
-81.384096,289.776527,684061338.0,379.01450000001194,831667.1102,831316.9874,-0.0492,-26.3765,-26.3765,-2.2604,-0.2174,-0.0095,0.0118,0.0
-81.389271,289.380445,684061339.0,378.9192000000257,831667.3174,831317.4198,-0.037000000000000005,-26.513,-26.513,-2.2605,-0.22310000000000002,-0.0094,0.012,0.0
-81.394049,288.983913,684061340.0,368.5264999999935,831667.4688,831327.9383,-0.0376,-26.4904,-26.4904,-2.2607,-0.21960000000000002,-0.009300000000000001,0.0123,0.0
-81.39842999999999,288.58696699999996,684061341.0,351.73440000007486,831667.5803,831345.1449,-0.0434,-26.7897,-26.7897,-2.261,-0.21730000000000002,-0.009300000000000001,0.0125,-0.0001
-81.402411,288.189642,684061342.0,333.8507999999983,831667.6407,831363.0525,-0.0333,-26.760900000000003,-26.760900000000003,-2.2613000000000003,-0.21980000000000002,-0.0092,0.0128,-0.0001
-81.40599399999999,287.791973,684061343.0,310.5960999999661,831667.6564,831386.3103,-0.019,-26.7577,-26.7577,-2.2616,-0.22460000000000002,-0.0092,0.013000000000000001,-0.0001
-81.409176,287.393997,684061344.0,289.98180000001105,831667.6258,831407.2665,-0.027100000000000003,-27.1231,-27.1231,-2.262,-0.2235,-0.0092,0.013300000000000001,-0.0001
-81.411959,286.995749,684061345.0,268.19289999994993,831667.5457,831428.9720000001,-0.0307,-27.1094,-27.1094,-2.2623,-0.23020000000000002,-0.0091,0.0135,-0.0001
-81.41632299999999,286.198584,684061347.0,277.13310000005384,831667.2482,831419.9554,-0.0164,-27.3287,-27.3287,-2.2627,-0.2464,-0.009000000000000001,0.014,-0.0001
-81.419082,285.40076999999997,684061349.0,271.9593000000309,831666.764,831424.5782999999,-0.014100000000000001,-27.2715,-27.2715,-2.2631,-0.2393,-0.0089,0.0145,-0.0001
